taz_id,SHAPE_Area,RESUNITS,CIE,MED,MIPS,RETAIL,PDR,VISITOR
607500104077,20.9436268415852,14.8493860376888,1193.44181354351,0,2189.44886417434,542.312947318552,438.080761722813,0
607500104087,27.6212083453377,12.5990143388763,359.433949299897,1157.91458505828,1264.71657442519,485.532704881237,1402.76267118995,0
607500104085,34.4092761892741,18.1637066865947,1535.42898459657,607.946528282998,1453.91026898713,2265.49374567488,1853.22119678523,0
607500104120,15.0338849821326,17.6933640450313,438.941764410381,0,862.252173367445,554.547278358744,1591.67108358479,0
607500104339,45.5892280654727,10.6384780041345,259.447253263716,0,800.539986059569,135.317053211351,502.684536949999,0
607500104126,357.853783236524,1.14851377644469,26.4521445445875,9.03162171647018,152.978681697538,62.3997874160827,66.2337555457228,0
607500104004,14.5992550017976,25.3437589763616,1293.8331440662,268.917831732961,1743.99310080309,1544.25688141101,3409.55754207122,0
607500104046,364.872493490248,1.49641315731188,21.6349550619414,0,133.427432510204,82.8207128219922,106.058967695339,0
607500104078,19.1590510377249,11.9003806373843,313.272300813951,144.579185813836,419.279638860125,202.463054791289,1757.39393009092,0
608100101946,0.75306115996809,7.96748035744433,0,0,0,0,0,0
608100101936,1.46452128462534,15.0219735492803,0,0,2370.05773588873,0,8328.31869911693,0
607500104177,1335.20205071387,0.692030093502313,107.511069147363,8.5634979319323,72.3074084168623,44.598493515017,28.2271885216544,0
607500104058,62.7818116935177,8.6808581227399,156.589937990194,389.921847421418,1996.43808642976,3239.58475414624,1515.74154095055,0
607500104377,26.2963280600118,15.7436429548337,494.89799375412,351.151688514334,1189.02532432074,917.846778642188,1818.733014391,0
607500104378,53.2855865978153,11.5228158157346,1238.12092936038,141.351545153278,1339.66808958666,812.883985437366,1049.85238170004,0
608100101938,6.0798942675466,5.42772596822089,0,0,359.216773169528,0,0,0
607500104119,32.6982258895559,9.14422699904044,255.824277080178,0,386.657063374141,329.467416256397,1029.84180590531,0
607500104060,27.9386500298519,13.9233642135307,396.117922239447,420.492757790641,2063.23497872691,887.193904269374,1663.75254174177,0
607500104116,19.240239666516,17.619323141279,221.203065750099,110.601532875049,2118.21685729447,1170.93136002913,2126.32486440373,226.244582991114
607500104027,35.9213289100432,9.24241975655798,981.67303576959,0,657.993473993989,333.089013214507,1292.35196493582,77.112960017065
607500104026,24.3970558084462,15.1657643817787,810.671589034645,0,1377.5432684941,192.072356467608,1349.05622458779,0
607500104090,32.87105279813,17.9793450373948,441.300133862011,528.124246783711,1728.17707874667,3047.3012414649,1823.18468374123,219.676566015275
607500104001,67.8409598480564,8.25460018924016,965.567116778887,2035.2158977296,2662.63921389926,1279.28614504245,709.232300188018,48.3631128944588
607500104024,46.5651067778437,8.52569718983009,962.931325679575,0,602.103204310494,379.125083600152,350.928004481142,0
607500104061,28.5373078562392,8.37500163659434,359.459275264371,83.2243886481655,1419.37004723956,692.216662465626,727.959347274522,0
607500104115,43.4100411607669,11.0573495708595,930.522038677708,0,1061.50555880251,457.221404755042,1347.63751509344,0
607500104348,34.6110619985411,11.9903861955317,335.904168456028,0,957.584023321705,648.665446929837,692.148654699175,0
607500104117,26.4727281537894,12.0879116856037,811.589945516233,244.175816049194,2104.58097391163,1378.05970688283,1205.69364119093,0
607500104169,233.209508539855,3.37036000342017,1406.91518992643,437.662257594257,503.41858157956,786.597429704074,112.353909426991,0
607500104028,30.8749539338054,11.4008267268892,1258.17191770664,174.251272132567,525.182969819624,788.373645906844,1999.7762630634,0
607500104118,23.1199320315221,14.1868929178857,222.535256288177,139.792798507947,806.793029260128,531.921978976093,2877.86313165989,0
607500104059,36.8385393724036,8.22508180731463,137.247569695653,87.7342059446893,863.905044613162,143.545322102573,654.939104835248,0
608100102119,794.937752201543,0.00377388039716524,33.2956887840565,0,5.6130181107171,27.7405368394293,0,0
607500104347,21.8986156882363,15.8914154645374,770.9619749649,0,1997.79751482198,746.211552028753,1300.72148876978,0
608100101942,134.459005501036,0.223116331168825,0,0,93.6939846688287,38.0562088863627,0,0
607500104423,46.8685258709215,25.6462087864759,38.9173750636706,0,1074.79377821126,413.625127732631,565.347416152456,0
607500104425,27.136384026303,23.8056772550771,78.4187015461364,0,464.247557367587,507.068295711859,527.262585395733,0
607500103963,15.2120014230652,44.8987599333511,832.237629218485,182.093067372449,2117.34137436794,426.965513568251,393.242140441151,1431.10688689466
607500104470,30.7141213927016,18.5582388215554,128.670455829451,0,996.512308090081,404.862631133406,913.814191236132,0
607500104424,22.5057765724385,18.3064111862086,656.898016934243,133.432409689768,1122.73397537165,549.592232917996,850.981521937542,0
607500104088,53.3727708895145,5.58337135272369,3873.41703558836,28.1042182184078,1042.76017663033,213.741947623731,675.625405970525,0
607500104091,23.1747589364616,13.3334720264918,350.812710599929,0,1382.92700639817,1390.17627274267,779.382432823606,0
607500104048,29.9971530740173,9.73425709031443,50.804821252189,0,1587.95069260287,703.966804712911,1387.43166384177,60.8057703175806
607500103996,48.4860553625593,5.96047663269313,479.313069009648,2301.54833519766,2422.67594510703,984.860484997794,1240.08850689945,0
607500104051,17.2749812725187,15.2243290948387,1369.55285952391,1392.99716858631,1303.61935823486,1806.08010554741,1995.02387043545,0
607500104344,20.4534375214075,19.9477471487601,1771.5848478807,870.904950884471,1576.26315704909,2793.51575695762,1880.95521643897,0
607500104089,25.5021940432482,16.3907465879653,1732.75287314737,375.967651400506,4464.98837734892,3198.62674802275,2512.6073423853,0
607500104019,29.1204008514265,14.4572185715423,1289.26796686457,913.002541951535,3454.2450329997,1555.64479455924,1154.10499228597,0
607500104025,13.9983145974431,16.0733635777194,389.332584438093,257.60244027225,2055.60460866168,0,2895.06281044737,0
607500103959,22.2723589114832,18.6329612255859,990.689854078442,1328.91177434914,4238.57214115419,3664.99122631838,1840.5773794739,0
607500104047,22.8169596836033,16.5666243549371,1956.74623697057,429.811865208646,2627.91365858832,1128.8532897093,1171.84762434473,0
607500104376,28.4468655956538,14.6589085042716,1445.36134786961,0,1338.2493713408,309.313515417471,1016.17522334047,0
607500104349,22.2331615655829,13.4483797600272,0,0,1414.32876773932,681.054736877366,1605.21480018599,0
607500104350,32.8594260993672,14.638113232576,1309.12207261065,109.740200242555,1163.56262231666,532.632552591571,1447.77330730424,0
